OBJECTID,GIS_ID,Address,GravelParking,PavedParking,TotalBaseballDiamonds,RegulationDiamond,RegulationDiamondLighted,RegulationDiamondIrrigated,PeeweeDiamond,PeeweeDiamondLighted,PeeweeDiamondIrrigated,OtherDiamonds,FullSizeSoccer,FullSizeSoccerLighted,FullSizeSoccerIrrigated,TournamentSizeSoccer,TournamentSizeSoccerLighted,TournamentSizeSoccerIrrigated,MiniSoccer,FullSizeFootball,FullSizeFootballLighted,FullSizeFootballIrrigated,ArenaName,NumberOfIcePads,TennisCourts,TennisCourtsLighted,MultiUsePads,PoolName,PoolType,NumberOfPools,WadingPools,SprayPads,PlayStructure,PlayYear,WalkingTrail,PavedPathway,TotalPathway,FullSizeBasketball,HalfSizeBasketball,SkateboardPark,Swings,SwingSets,OffLeashPark,CommunityCentre,RecreationCentre,FieldHouse,ParkCategory,OtherFacilities,RunningTrack,GolfCourse,ConcessionStand,PicnicShelter,DrinkingFountain,Benches,PicnicTable,Washroom,OutdoorRink,ParkSign,GarbageCan,Light,CampusCommunity,BoatRamp,AdultExerciseStation,SwmPond,NaturalizationProgram,CommunityGarden,YearParkAdded,Pnumber,GIS_FeatureKey,VolleyballCourts,CricketPitch,PickleballCourt,ShapeSTArea,ShapeSTLength
3116,145,1225 Adelaide St N,320,0,3,0,0,0,3,0,0,0,5,2,5,1,1,0,6,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,3315.6179,3315.6179,0,0,0,0,0,N,N,N,Y,,"DRESSING ROOMS, STORAGE ROOM",N,N,Y,N,N,1,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N, ,P-162,North London Athletic Fields,13,1,0,324807.3672,3857.580386
3117,146,695 Waterloo St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2,0,0, , ,0,0,0,3,"2009, 2010",0,549.6,549.6,0,1,0,4,1,N,N,N,N,U,"MEETING CIRCLE, HORSESHOE, URBAN PROMENADE, TERRACE, RAIN GARDEN",N,N,N,N,Y,3,Y,N,N,Y,Y,Y,N,N,N,N,N,N, ,P-163,Piccadilly Park,0,0,0,13718.64697,693.6677711
3118,147,11 Ruskin Crt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-164,Ruskin Park,0,0,0,3117.198975,214.7743177
3119,148,15 Dunkirk Pl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2001,0,267.273,267.273,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,3,Y,N,N,Y,Y,Y,N,N,N,N,N,N, ,P-165,Dunkirk Place Park,0,0,0,4793.414551,593.5358158
3120,149,828 Deveron Cres,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0, , ,0,0,0,1,2001,0,229.0502,229.0502,0,1,1,2,1,N,N,N,N,N, ,N,N,N,N,N,2,N,N,N,Y,Y,N,N,N,N,N,Y,N, ,P-167,Naiomi Almeida Park,0,0,0,20158.27026,583.2206985
3121,150,35 Quinella Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,1995,0,83.9897,83.9897,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,1,N,N,N,N,Y,N,N,N,N,N,Y,N, ,P-168,Rosecliffe Park,0,0,0,16884.42334,741.0220402
3122,151,731 Viscount Rd,0,20,3,0,0,0,1,0,0,2,2,0,2,0,0,0,2,0,0,0, ,0,0,0,0, , ,0,0,1,1,2001,43,1580.8,1580.8,0,0,0,6,2,N,N,N,Y,D, ,N,N,N,N,N,1,Y,Y,N,Y,Y,N,N,N,N,N,N,N, ,P-169,Jesse Davidson Park,0,0,0,70682.42139,1418.511948
3123,152,645 Springbank Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,1377.6,1377.6,0,0,0,0,0,N,N,N,N,C, ,N,N,N,N,N,2,Y,N,N,Y,Y,Y,N,N,N,N,N,N, ,P-171,Civic Gardens Centre Complex,0,0,0,64022.00391,1326.144181
3124,153,1305 Brydges St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-174,Ltc - Brydges Park,0,0,0,942.3977051,176.1463393
3125,154,1345 Cheapside St,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,6,3,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,Y,N,N,F,"MEETING ROOM, RACQUET BALL, SQUASH",N,N,N,N,N,0,N,Y,N,Y,Y,Y,N,N,N,N,N,N, ,P-175,North London Optimist Community Centre,0,0,0,12991.1355,475.2820042
3126,155,860 Deveron Cres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,445.6111,445.6111,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,N, ,P-176A,Shelborne Park - North,0,0,0,69759.94775,2704.874839
3127,156,855 Deveron Cres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-176B,Shelborne Park - South,0,0,0,44784.36572,1464.077224
3128,157,211 Whisperwood Ave,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0, ,0,0,0,1, , ,0,0,0,1,2013,0,263.8463,263.8463,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,2,N,N,N,Y,N,N,Y,N,N,N,N,N, ,P-177,Whisperwood Park,0,0,0,44772.0542,1302.633877
3129,158,1345 Bentley Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,1996,0,269.7551,269.7551,0,1,0,4,1,N,N,N,N,N, ,N,N,N,N,N,1,N,N,N,Y,Y,N,N,N,N,N,N,N, ,P-179,Huronview Park,0,0,0,15330.65161,530.1489051
3130,159,63 Meadowridge Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2011,0,389.0322,389.0322,1,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,3,N,N,N,Y,Y,N,N,N,N,N,N,N, ,P-180,Huntington Park,0,0,0,16251.44629,601.9316729
3131,160,139 Pinebrook Pl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1, , ,0,0,0,1,1995,183.715,411.3293,595.0444,0,0,0,4,1,N,N,N,N,N,BASKETBALL/ROAD HOCKEY ON MULTI-USE PAD,N,N,N,N,N,6,N,N,N,Y,Y,N,N,N,N,N,Y,N, ,P-182,Carriage Hill Park,0,0,0,21517.51025,775.9704186
3132,161,1985 Wavell St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,W, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-183,Lord Nelson Woods,0,0,0,6087.419189,429.9547825
3133,162,265 Bournemouth Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,1996,0,208.4001,208.4001,0,1,0,0,0,N,N,N,N,N, ,N,N,N,N,N,2,N,N,N,Y,Y,N,N,N,N,N,Y,N, ,P-186,Grampian Woods,0,0,0,8269.023682,420.4963867
3134,163,235 Oakland Ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2014,0,67.1518,67.1518,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,3,N,N,N,Y,Y,N,N,N,N,N,N,N, ,P-187,Oakland Avenue Park,0,0,0,3114.738037,289.031055
3135,164,3982 West Graham Pl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2003,0,64.7383,64.7383,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,N, ,P-188A,Southwinds Park,0,0,0,16683.09082,706.0981462
3136,165,5a Selden Crt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,W, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-189,Sandra Mcinnis Woods,0,0,0,64426.65088,2134.146689
3137,166,104 Parks Edge Cres,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2000,0,371,371,0,1,0,2,1,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,N,N,Y,N, ,P-190,Cresthaven Park,0,0,0,39575.40308,880.0771532
3138,167,50 Northcrest Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,70,70,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,2,N,N,Y,Y,N,N,N,N,N,N,N, ,P-191,Northcrest Park,0,0,0,2279.787842,185.0879707
3139,168,6536 Bradish Rd,45,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0, , ,0,0,0,1,2003,0,261.9194,261.9194,0,0,0,2,1,N,N,N,Y,S,BATTING CAGE,N,N,Y,Y,N,1,Y,Y,N,Y,Y,Y,N,N,N,N,N,N, ,P-192,Glanworth Park,0,0,0,26635.02368,679.1012507
3140,169,3370 Homewood Lane,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,E, ,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,N,N,N,N, ,P-193,Lower Dingman ESA,0,0,0,208076.4338,2045.936623
3141,170,580 Osgoode Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,79.92,209.5,289.42,0,0,0,0,0,N,N,N,N,D,1 DISC GOLF NET,N,N,N,N,N,0,N,N,N,Y,N,N,Y,N,N,N,N,N, ,P-194,Osgoode Drive Park,0,0,0,12608.20435,590.9969801
3142,171,88 Lacey Cres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0, , ,0,0,0,1,2000,118.5,645,763.5,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,1,N,N,N,N,Y,N,N,N,N,N,N,N, ,P-195,Cheswick Park,0,0,0,33688.51514,897.2624303
3143,172,176 Pawnee Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,Y,N,N,N,N,N, ,P-196,Pawnee Park,0,0,0,8226.609375,408.8831653
3144,173,1344 Amberwood Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-197,Camden Crescent Park,0,0,0,17167.43579,1174.584387
3145,174,745 Windermere Rd,90,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,67.1895,67.1895,0,0,0,0,0,N,N,N,Y,S, ,N,N,N,N,N,0,N,N,N,Y,Y,N,N,N,N,N,N,N, ,P-198,Windermere Fields,0,0,0,106660.8254,1377.066107
3146,175,65 Ann St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,944.1023,944.1023,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,Y,Y,N,N,N,N,N,Y,Y, ,P-200,Ann Street Park,0,0,0,32595.99487,1511.81812
3147,176,48 Hawthorne Rd,0,46,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0, , ,0,0,0,2,2014,0,1036,1036,0,0,0,10,3,N,N,N,N,N,Climbing Net,N,N,N,N,N,6,N,N,N,Y,Y,N,N,N,N,N,N,N, ,P-201,Norwest Optimist Park,0,0,0,63814.14014,1504.651604
3148,177,1830 Aldersbrook Rd,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0, , ,0,0,0,2,"1999, 2007",0,742.6137,742.6137,0,0,0,4,2,N,N,N,N,N, ,N,N,N,N,N,4,N,N,N,Y,Y,Y,N,N,N,N,Y,N, ,P-202,Jaycee Park,0,0,0,52579.59399,1180.377366
3149,178,161 Empress Ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,1996,0,202.0147,202.0147,0,0,0,4,1,N,N,N,N,N, ,N,N,N,N,N,1,N,N,N,N,Y,N,N,N,N,N,N,N, ,P-203,Empress Avenue Park,0,0,0,9644.279053,528.5680168
3150,179,280 Millbank Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2000,0,80.5816,80.5816,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,2,N,N,N,Y,Y,N,N,N,N,N,Y,N, ,P-204,Past Presidents Park,0,0,0,5807.410889,334.8629411
3151,180,17 Becher St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2002,304.945,686.7684,991.7134,0,0,0,2,1,N,N,N,N,,READING GARDEN,N,N,N,N,N,2,Y,N,N,Y,N,N,N,N,N,N,Y,Y, ,P-205A,River Forks Park,0,0,0,23226.33984,973.5573009
3152,181,15 Wharncliffe Rd S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,138.9021,138.9021,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,Y,N,N,N,N,N,N,N,N, ,P-205B,River Forks Park - West,0,0,0,3396.07251,276.6822912
3153,182,10 Becher St,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-205C,River Forks Park - East,0,0,0,3034.271973,255.8674645
3154,183,571 Santa-monica Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,2633.489,0,2633.489,0,0,0,0,0,N,N,N,N,E, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-207,Naomee Park,0,0,0,32158.8584,842.5201909
3155,184,142 Kipling Ave,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,1995,0,421.8597,421.8597,0,0,0,4,1,N,N,N,N,N, ,N,N,N,N,N,4,N,N,N,Y,Y,N,N,N,N,N,N,N, ,P-208,Nelson Park,0,0,0,20629.09351,742.82517
3156,185,83 Dennis Ave,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0, , ,0,0,0,1,2006,177.0884,201.6283,378.7167,0,0,0,4,1,N,N,N,Y,, ,N,N,N,N,Y,4,N,Y,N,Y,Y,N,N,N,N,N,N,N, ,P-211,Ralph Hamlyn Park,0,0,0,57206.23584,1091.836627
3157,186,224 Worthington Ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,566.4452,0,566.4452,0,0,0,0,0,N,N,N,N,E, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-212E,Westminster Ponds - South East - Pond Mills Esa,0,0,0,59896.40479,1569.974185
3158,187,1196 Southdale Rd E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,2122.8115,0,2122.8115,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-212C,Westminster Ponds - East - Pond Mills Esa,0,0,0,311681.894,3906.15204
3159,188,485 Pond Mills Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,546.0423,0,546.0423,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-212B,Westminster Ponds - North East - Pond Mills Esa,0,0,0,176158.8613,4243.537735
3160,189,257 Ambleside Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2,0,0, , ,0,0,0,1,1996,389.4,1076.5,1465.9,0,1,0,2,1,N,N,N,N,N, ,N,N,N,N,N,1,N,N,N,N,Y,N,N,N,N,N,N,N, ,P-213,Ambleside Park,0,0,0,56772.44751,2089.672127
3161,190,15 Mclean Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,Northridge Community Pool,Outdoor,1,1,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,F, ,N,N,N,N,N,1,N,Y,N,Y,Y,N,N,N,N,N,N,N, ,P-214,Northridge Pool,0,0,0,1587.297119,162.8916414
3162,191,530 Third St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,182.3916,182.3916,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-215,Third Street Park,0,0,0,12762.59473,536.4372382
3163,192,64 Cayuga Cres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,1996,0,172.2323,172.2323,0,0,0,4,1,N,N,N,N,N, ,N,N,N,N,N,1,N,N,N,Y,Y,N,N,N,N,N,N,N, ,P-216,Cayuga Park,0,0,0,11239.23853,505.6099503
3164,193,380a Millbank Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-217,Laurier Park,0,0,0,6371.486084,394.6685175
3165,194,1375 Clarke Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,490.7662,490.7662,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,Y,N,N,N,N,N,N,N,N, ,P-218,Jubilee Park,0,0,0,7508.922363,548.4162254
3166,195,16 Fitzroy Pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0, , ,0,0,0,1,2000,0,766.5941,766.5941,0,0,0,2,1,N,N,N,N,N,3 DISC GOLF NETS,N,N,N,N,N,4,N,N,N,N,Y,N,N,N,N,N,N,Y, ,P-219,Nicholas Wilson Park,0,0,0,33348.83398,1277.225971
3167,196,1070 Quinton Rd,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,186.0153,186.0153,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,Y,N,Y,N,N,N,N,N, ,P-220,Westdale Park,0,0,0,18196.71802,651.9820679
3168,197,1040 Viscount Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,260.1,0,260.1,0,0,0,0,0,N,N,N,N,W, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-221,Viscount Woods,0,0,0,34955.48242,765.6087773
3169,198,635 Boler Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,370.0781,370.0781,0,0,0,0,0,N,N,N,N,W, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-222,Crestwood Woods,0,0,0,42196.96924,1639.704266
3170,199,520 Hutton Pl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-223,Hutton Park,0,0,0,2350.802979,209.6555982
3171,200,270 Ellerslie Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2,0,0, , ,0,0,0,1,2019,0,724.9756,724.9756,1,0,0,4,1,N,N,N,N,N, ,N,N,N,N,N,4,N,N,N,Y,Y,N,N,N,N,N,Y,N, ,P-224,Carroll Park,0,0,0,43100.63525,1043.676062
3172,201,150 Bexhill Dr,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0, , ,0,0,0,1,2006,0,403.0042,403.0042,0,1,0,4,1,N,N,N,N,N, ,N,N,N,N,N,3,Y,N,N,Y,Y,N,N,N,N,N,N,N, ,P-225,Heritage Park,0,0,0,27357.64331,670.5563076
3173,202,53 Tetherwood Blvd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-226,Tetherwood Park,0,0,0,9349.848877,522.3720328
3174,203,1499 Adelaide St N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,N, ,P-227B,Stoney Creek Valley - South,0,0,0,19833.63696,852.6075464
3175,204,650 Windermere Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,2171.5298,2171.5298,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,N, ,P-227A,Stoney Creek Valley - South East,0,0,0,124485.7905,3871.696402
3176,205,15 Meadowlily Rd N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-251B,Norlan Ave / Open Space - South,0,0,0,26309.49585,835.7016651
3177,206,1139 Hamilton Rd,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,45.5,2431.7,2477.2,0,0,0,0,0,Y,N,N,N,, ,N,N,N,N,N,2,Y,N,N,Y,Y,N,N,N,N,N,Y,N, ,P-228,Pottersburg Park,0,0,0,294793.5745,3408.556699
3178,207,1510 Commissioners Rd E,280,0,2,2,2,2,0,0,0,0,2,2,2,0,0,0,0,2,2,2, ,0,0,0,0, , ,0,0,0,0, ,0,654.6144,654.6144,0,0,0,0,0,N,N,N,N,,FOOTBALL FIELD/ARTIFICIAL TURF,N,N,N,N,N,1,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y, ,P-230,City Wide Sports Park,0,0,0,88467.84424,1444.941273
3179,208,3901 West Graham Pl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,N,N,Y,N, ,P-233,Graham Place Park,0,0,0,79966.48193,3156.781605
3180,209,457 Riverside Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-235,Braemar Block,0,0,0,1279.096924,361.7927496
3181,210,32 Pond Mills Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-239,South River Valley,0,0,0,41199.84595,1961.888639
3182,211,626 Wonderland Rd N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,1091.7388,1091.7388,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-241,North Mud Creek,0,0,0,27439.50757,1387.663008
3183,212,481 Ridout St N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,106.4499,106.4499,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,1,N,N,N,Y,Y,Y,N,N,N,N,N,N, ,P-242,Eldon House,0,0,0,7609.975586,384.7182652
3184,213,67 Springbank Dr,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,36.1535,36.1535,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,N, ,P-243,Springbank Flats,0,0,0,18739.51074,748.8737579
3185,214,60 Evergreen Ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2019,0,317.8886,317.8886,1,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,4,N,N,N,N,Y,Y,N,N,N,N,N,N, ,P-244,Evergreen Park,0,0,0,30562.32813,1438.433781
3186,215,1017 Western Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-245,Grosvenor Lodge,0,0,0,11151.92139,626.4325837
3187,216,842 Railton Ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,W, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-246,Trafalgar Woods,0,0,0,19375.45239,613.1742232
